name,latitude,longitude,description,city,country,category,address,phone,website
BOUL’ANGE Shibuya Tokyu Food Show,35.6583789,139.6990037,"Housemade bread, croissants, cakes & baguettes are offered in this laid-back bakery. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 8 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""10 AM to 8 PM""},{""day"":""Saturday"",""hours"":""10 AM to 8 PM""},{""day"":""Sunday"",""hours"":""10 AM to 9 PM""}] | Place ID: ChIJq9I5gXeLGGAREIWqxer8uTQ",Tokyo,Japan,cafe,"1 Chome-12-1 Dogenzaka, Shibuya, Tokyo 150-0043, Japan",,https://www.flavorworks.co.jp/boulange
Boulangerie - BO&MIE Barcelona,41.4041701,2.1736931,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""7 AM to 9 PM""},{""day"":""Saturday"",""hours"":""7 AM to 9 PM""},{""day"":""Sunday"",""hours"":""7 AM to 9 PM""}] | Place ID: ChIJv2VO4BejpBIRAQlB0jVWCBk",Barcelona,Spain,cafe,"Carrer de Provença, 433, local izquierdo, Eixample, 08025 Barcelona, Spain",,https://es.boetmie.com/
Boulangerie Utopie,48.8653767,2.3687572,"Rating: 4.4/5 (0 reviews) | Hours: [""Monday: 7:00 AM – 8:00 PM"",""Tuesday: 7:00 AM – 8:00 PM"",""Wednesday: 7:00 AM – 7:00 PM"",""Thursday: Closed"",""Friday: 7:00 AM – 8:00 PM"",""Saturday: 7:00 AM – 8:00 PM"",""Sunday: 7:00 AM – 8:00 PM""] | Price: $$ | Place ID: ChIJBxU8T_1t5kcRerSFrur9xN0",Paris,France,bakery,"20 Rue Jean-Pierre Timbaud, 75011 Paris, France",,https://boulangerieutopie.com/
Boulangerie-Pâtisserie Terroirs d'Avenir,48.8678137,2.3481888,"Rating: 4.5/5 (0 reviews) | Hours: [""Monday: 8:00 AM – 8:00 PM"",""Tuesday: 8:00 AM – 8:00 PM"",""Wednesday: 9:30 AM – 6:00 PM"",""Thursday: Closed"",""Friday: 8:00 AM – 8:00 PM"",""Saturday: 8:00 AM – 8:00 PM"",""Sunday: 8:00 AM – 1:00 PM""] | Place ID: ChIJn0iJoxdu5kcRq9iphrSUVvI",Paris,France,bakery,"3 Rue du Nil, 75002 Paris, France",,http://www.terroirs-avenir.fr/
Bourecq Churchyard,50.571208,2.434161,,Bourecq,France,cemetery,,,
Bourke Street Bakery Alexandria,-33.9209029,151.1937099,"Rating: 4.4/5 (0 reviews) | Hours: [""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]""] | Place ID: ChIJE7Dosq6xEmsR7eNIWniFnLA",Sydney,Australia,cafe,"472-474 Gardeners Rd, Alexandria NSW 2015, Australia",,http://www.bourkestreetbakery.com.au/
Bourke Street Bakery Surry Hills,-33.8894017,151.2148985,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 5 PM""},{""day"":""Thursday"",""hours"":""7 AM to 4 PM""},{""day"":""Friday"",""hours"":""7 AM to 5 PM""},{""day"":""Saturday"",""hours"":""7 AM to 5 PM""},{""day"":""Sunday"",""hours"":""7 AM to 5 PM""}] | Place ID: ChIJx-faFB6uEmsRevjOprb650A",Sydney,Australia,cafe,"633 Bourke St, Surry Hills NSW 2010, Australia",,http://www.bourkestreetbakery.com.au/
Bourse de Commerce - Pinault Collection,48.862818825,2.342834126,,Paris,France,landmark,,,
Bourse de Commerce - Pinault Collection,48.8628797,2.3428392,"Display of contemporary art from François Pinault's collection in a space within the Stock Exchange. | Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""11 AM to 7 PM""},{""day"":""Thursday"",""hours"":""11 AM to 7 PM""},{""day"":""Friday"",""hours"":""11 AM to 9 PM""},{""day"":""Saturday"",""hours"":""11 AM to 7 PM""},{""day"":""Sunday"",""hours"":""11 AM to 7 PM""}] | Place ID: ChIJHxsFziJu5kcRij7nG-6-ap8",Paris,France,museum,"2 Rue de Viarmes, 75001 Paris, France",,https://www.pinaultcollection.com/fr/boursedecommerce
Bourse départementale du travail,48.9065734,2.4218441,,Bobigny,France,landmark,,,
Bourse départementale du travail Clara Zetkin,48.9059576,2.4385584,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJDUflAklt5kcRSSK9zlZnpDM",Bobigny,France,shop,"1 Pl. de la Libération, 93000 Bobigny, France",,https://seinesaintdenis.fr/nouscontacter
Bourse Palace,50.848111111,4.350305555,,City of Brussels,Belgium,castle,,,
Boutique Emmaüs Diderot Paris 12,48.8477682,2.3918077,"Rating: 3.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""12 to 6:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJw0CmqnNy5kcRhwHcKpgXz-8",Paris,France,thrift_store,"158 Bd Diderot, 75012 Paris, France",,https://www.emmaus-paris.fr/
Boutiques Publicisdrugstore,48.8726002,2.2967748,"Rating: 3.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 2 AM""},{""day"":""Tuesday"",""hours"":""8 AM to 2 AM""},{""day"":""Wednesday"",""hours"":""8 AM to 2 AM""},{""day"":""Thursday"",""hours"":""10 AM to 2 AM""},{""day"":""Friday"",""hours"":""8 AM to 2 AM""},{""day"":""Saturday"",""hours"":""10 AM to 2 AM""},{""day"":""Sunday"",""hours"":""10 AM to 2 AM""}] | Place ID: ChIJF8pyxetv5kcRWm7wMe3tmTA",Paris,France,bookstore,"133 Av. des Champs-Élysées, 75008 Paris, France",,http://www.publicisdrugstore.com/
Bowlpie,40.7662484,-73.9874338,"Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""4 to 10 PM""},{""day"":""Tuesday"",""hours"":""4 to 10 PM""},{""day"":""Wednesday"",""hours"":""4 to 10 PM""},{""day"":""Thursday"",""hours"":""4 to 10 PM""},{""day"":""Friday"",""hours"":""4 to 11 PM""},{""day"":""Saturday"",""hours"":""4 to 11 PM""},{""day"":""Sunday"",""hours"":""4 to 10 PM""}] | Place ID: ChIJFXZOSPhZwokRIFJbmRS6YYQ",New York,United States,restaurant,"401 W 54th St, New York, NY 10019",,https://www.instagram.com/bowlpie/
Bowne House,40.762873,-73.824929,"Preserved 17th-century Anglo-Dutch home displaying early American artifacts offering group tours. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""12 to 4 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJDxYgGxpgwokR98g8ZyxU-QY",New York,United States,landmark,"37-01 Bowne St, Flushing, NY 11354",,http://www.bownehouse.org/
Box Hill Cemetery,-37.8225,145.136,,Victoria,Australia,cemetery,,,
Box Hill Cemetery,-37.8226162,145.1345803,"Rating: 3.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 4 PM""},{""day"":""Thursday"",""hours"":""9 AM to 4 PM""},{""day"":""Friday"",""hours"":""9 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJTf3bWKhA1moR0ESDyw9EQ2Q",Box Hill,Australia,cemetery,"395 Middleborough Rd, Box Hill VIC 3128, Australia",,http://www.boxhillcemetery.com.au/
BPI,48.8315935,2.388535,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 10 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""12 to 10 PM""},{""day"":""Thursday"",""hours"":""12 to 10 PM""},{""day"":""Friday"",""hours"":""12 to 10 PM""},{""day"":""Saturday"",""hours"":""11 AM to 10 PM""},{""day"":""Sunday"",""hours"":""11 AM to 10 PM""}] | Place ID: ChIJ8eZjThxu5kcRc61UuGNay6k",Paris,France,library,"40 Av. des Terroirs de France, 75012 Paris, France",,https://www.bpi.fr/
Brae House Park,42.153228,-87.7719191,Rating: 5/5 (0 reviews) | Place ID: ChIJ-a0ZZe7DD4gRhSkITHxbJi4,Highland Park,United States,zoo,"50 Pierce Rd, Highland Park, IL 60035",,
Brainerd Mission,35.0101,-85.213,,Chattanooga,United States,cemetery,,,
Brainerd United Methodist Church Cemetery,35.0171487,-85.2349786,Place ID: ChIJ01XVxa1nYIgR3aoAg3nr3LM,Chattanooga,United States,cemetery,"Chattanooga, TN 37411",,
Branded Burgers & Bar,-37.7775598,145.4592653,"Rating: 4.5/5 (0 reviews) | Hours: [""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]"",""[object Object]""] | Place ID: ChIJ5dQhuogp1moR6GazHf5Vbqo",Melbourne,Australia,cafe,"567 Warburton Hwy, Seville VIC 3139, Australia",,https://www.brandedburgersandbar.com.au/
Brandenburg Gate,52.516272222,13.377722222,,Berlin,Germany,landmark,,,
Brandenburg Gate,52.5162746,13.3777041,Restored 18th-century gate & landmark with 12 Doric columns topped by a classical goddess statue. | Rating: 4.7/5 (0 reviews) | Place ID: ChIJiQnyVcZRqEcRY0xnhE77uyY,Berlin,Germany,landmark,"Pariser Platz, 10117 Berlin, Germany",,https://www.berlin.de/sehenswuerdigkeiten/3560266-3558930-brandenburger-tor.html
Brandwood End Cemetery,52.416239,-1.896599,"Rating: 4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 4 PM""}] | Place ID: ChIJT7J0OLy-cEgRWm9SWcxFlnE",Birmingham,United Kingdom,cemetery,"Woodthorpe Rd, King's Heath, Birmingham B14 6EQ, United Kingdom",,http://www.birmingham.gov.uk/brandwood-end-cemetery
Brandwood End Cemetery,52.4172,-1.89778,,Birmingham,United Kingdom,cemetery,,,
Brasilia Digital TV Tower,-15.699269,-47.829569,,Lago Norte,Brazil,landmark,,,
Brasserie Restaurant Chacha | 20ème Arr.,48.8566993,2.3947379,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7:30 AM to 2 AM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 2 AM""},{""day"":""Wednesday"",""hours"":""7:30 AM to 2 AM""},{""day"":""Thursday"",""hours"":""7:30 AM to 2 AM""},{""day"":""Friday"",""hours"":""7:30 AM to 2 AM""},{""day"":""Saturday"",""hours"":""8 AM to 2 AM""},{""day"":""Sunday"",""hours"":""8 AM to 2 AM""}] | Place ID: ChIJSXoYuw5t5kcR8xohSk6FlyU",Paris,France,restaurant,"150 Boulevard de Charonne, 75020 Paris, France",,https://brasserie-chacha.netlify.app/home
Brasserie Viron Shibuya,35.6608958,139.6968211,"Classic French brasserie & bakery serving sandwiches & pastries in a cozy space with a bar. | Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 10 PM""},{""day"":""Thursday"",""hours"":""9 AM to 10 PM""},{""day"":""Friday"",""hours"":""9 AM to 10 PM""},{""day"":""Saturday"",""hours"":""9 AM to 10 PM""},{""day"":""Sunday"",""hours"":""9 AM to 10 PM""}] | Place ID: ChIJZSSqcKmMGGARylOWxFCMqgE",Tokyo,Japan,restaurant,"Japan, 〒150-0042 Tokyo, Shibuya, Udagawacho, 33−8 ２Ｆ",,https://www.instagram.com/viron_shibuya
Brats'ke cemetery,50.409513,30.3951996,Place ID: ChIJjfGrc93L1EARv-RAbEGvOLA,Kyiv,Ukraine,cemetery,"Kyiv, Ukraine, 02000",,
"Bratske cemetery, Kyiv",50.409166666,30.395277777,,Kyiv,Ukraine,cemetery,,,
Bratskoe kladbishche,54.76733333,32.05485,,Smolensk,Russia,cemetery,,,
Bratskoye,54.7671151,32.0541647,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJXck8-nJYzkYRoWRWj98nGkM",Smolensk,Russia,cemetery,"Ulitsa Marshala Koneva, 29, Smolensk, Smolensk Oblast, Russia, 214019",,
Bratskoye Kladbishche,44.6361275,33.5560035,Rating: 4.9/5 (0 reviews) | Place ID: ChIJqStSxegllUAR8dkh0lQ0K7E,Sevastopol,Russia,cemetery,"Bohdanova St, 41, Sevastopol",,
Brattle Hall,42.373528,-71.121528,,Cambridge,United States,landmark,,,
Braunes Haus,48.1453,11.5675,,Maxvorstadt,Germany,landmark,,,
Braunschweig Main Cemetery,52.255658,10.5564855,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 8 PM""},{""day"":""Thursday"",""hours"":""7 AM to 8 PM""},{""day"":""Friday"",""hours"":""7 AM to 8 PM""},{""day"":""Saturday"",""hours"":""7 AM to 8 PM""},{""day"":""Sunday"",""hours"":""7 AM to 8 PM""}] | Place ID: ChIJ88vNf7v1r0cR3DC8hUKBJoA",Braunschweig,Germany,cemetery,"Helmstedter Str. 38, 38126 Braunschweig, Germany",,http://www.friedhofsverwaltung-braunschweig.de/
Braunschweig Main Cemetery,52.2556,10.5565,,Brunswick,Germany,cemetery,,,
Brautberg,54.1874,10.0175,,Bordesholm,Germany,cemetery,,,
Brava - Bakery & Coffee,41.386824,2.1530849,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 1 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 1 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJCTurGzujpBIRRz2eWYx9nKs",Barcelona,Spain,cafe,"Carrer de Mallorca, 121, Eixample, 08036 Barcelona, Spain",,https://www.brava-bakery.com/
Bravas Tapas,51.5073494,-0.0712406,"Modern Basque small plates and Spanish cocktails draw diners to this dockside taperia with terrace. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 9:30 PM""},{""day"":""Tuesday"",""hours"":""12 to 9:30 PM""},{""day"":""Wednesday"",""hours"":""12 to 9:30 PM""},{""day"":""Thursday"",""hours"":""12 to 9:30 PM""},{""day"":""Friday"",""hours"":""12 to 9:30 PM""},{""day"":""Saturday"",""hours"":""12 to 9:30 PM""},{""day"":""Sunday"",""hours"":""12 to 9:30 PM""}] | Place ID: ChIJPwr2ykkDdkgREWBgqG_HFt8",London,United Kingdom,restaurant,"Saint Katherine Docks, E Smithfield, London E1W 1AT, United Kingdom",,
Bray-sur-Somme Communal Cemetery,49.9420325,2.7172214,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJq2TrSgv350cRDxrnR3TmJI0",Bray-sur-Somme,France,cemetery,"80340 Bray-sur-Somme, France",,http://www.ville-braysursomme.fr/
Bray-sur-Somme Communal Cemetery,49.942012,2.717213,,Bray-sur-Somme,France,cemetery,,,
Brazilian Military Cemetery of Pistoia,43.945033333,10.943205555,,Pistoia,Italy,cemetery,,,
Bread & Salt,40.7435823,-74.0448569,"Casual place from an acclaimed baker for Italian breads, pizza & sandwiches; drinks are BYO. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""10 AM to 4 PM""},{""day"":""Saturday"",""hours"":""10 AM to 4 PM""},{""day"":""Sunday"",""hours"":""10 AM to 4 PM""}] | Place ID: ChIJXyz2Q_VXwokRE7QKvakjz78",New York,United States,cafe,"435 Palisade Ave, Jersey City, NJ 07307",,
Bread World Bakery Cafe,-37.8880657,144.6073536,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""7 AM to 5:30 PM""}] | Place ID: ChIJxaaJk9Ka1moRjHq9wfFwoFU",Melbourne,Australia,bakery,"205 Greens Rd, Wyndham Vale VIC 3024, Australia",,
Breadery,51.5319169,-0.0343964,"Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 3 PM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""7:30 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 4 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 4 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 3 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 3 PM""}] | Place ID: ChIJg1hujW8ddkgRx2D4o_nr1Vc",London,United Kingdom,cafe,"438 Roman Rd, Bow, London E3 5LU, United Kingdom",,https://www.instagram.com/breaderybakery
Breakaway Cafe Venice,33.9885089,-118.474791,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""8 AM to 12 PM""},{""day"":""Thursday"",""hours"":""8 AM to 12 PM""},{""day"":""Friday"",""hours"":""8 AM to 2 PM""},{""day"":""Saturday"",""hours"":""8 AM to 2 PM""},{""day"":""Sunday"",""hours"":""8 AM to 2 PM""}] | Place ID: ChIJmwDzcJq7woARLlSAj3hT8s0",Venice,United States,cafe,"1301 Ocean Front Walk, Venice, CA 90291",,https://www.breakawaycafela.com/
Breakfast Club Brunch & Bar – Barcelona,41.3796263,2.1568236,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 4 PM""}] | Place ID: ChIJJ-W4yYmjpBIR7C5-gQPiuc8",Barcelona,Spain,cafe,"Carrer de Viladomat, 107, Eixample, 08015 Barcelona, Spain",,https://breakfastclub.es/
Breakfast Lunch - Happy Hour,45.4382037,9.2192664,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Tuesday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Wednesday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Thursday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Friday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Saturday"",""hours"":""6:15 AM to 12 AM""},{""day"":""Sunday"",""hours"":""8 AM to 12 AM""}] | Place ID: ChIJB4rpMobFhkcRpCsVi-ShN6o",Milan,Italy,cafe,"20139 Milan, Metropolitan City of Milan, Italy",,
Breda Tower,45.48036,9.19947,,Milan,Italy,landmark,,,
Breidbakers,51.5237407,-0.0635819,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 6:30 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 6:30 PM""}] | Place ID: ChIJ47IAmoEddkgR6Tn5PHibIwI",London,United Kingdom,cafe,"Arch 72 Dunbridge St, Bethnal Green, London E2 6JG, United Kingdom",,http://www.breidbakers.co.uk/
Breitenleer Friedhof,48.2517,16.493,,Vienna,Austria,cemetery,,,
Breitenleer Friedhof,48.2522455,16.4930057,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7 AM to 8 PM""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 7 PM""},{""day"":""Sunday"",""hours"":""7 AM to 7 PM""}] | Place ID: ChIJF9etWGABbUcReFX_xZaotw0",Vienna,Austria,cemetery,"Breitenleer Str. 231, 1220 Wien, Austria",,
Bremen Cathedral,53.07548,8.80906,,Mitte,Germany,church,,,
